,Firmenname / COMPANY NAME,rating,reviews,Branche / INDUSTRY,Strasse / Street,Stadt / City,Land / COUNTRY,opening_hours,phone_number,website
173,Nails Collection,4.7,(15),Nail salon,Grunewaldstraße 54,berlin,Germany,,,
194,Nails Collection,4.7,(15),Nail salon,Berlin,berlin,Germany,,,
316,New Sun Tanning Salon,4.8,(197),Tanning salon,Frankfurter Allee 149,berlin,Germany,,+49 30 5541541,https://newsun-sonnenstudio.de/
211,Ngoc Anh Nails,5.0,(1),Nail salon,Str. der Pariser Kommune 23,berlin,Germany,,+49 162 7797269,
278,Nivea Haus Berlin,4.5,"(1,910)",Massage spa,Berlin,berlin,Germany,Open until 8:00 PM ·,+49 30 20456160,https://www.nivea.de/nivea-haus/nivea-haus
106,Noesa Beautycare GmbH,,,Beauty salon,Behrenstraße 29,berlin,Germany,,+49 30 20673090,http://www.noesa.com/
224,OHMEN FRISEURE,4.6,(45),Hair salon,Atzpodienstraße 4,berlin,Germany,,+49 30 5588477,http://www.ohmen-friseure.de/
261,OLE BERLIN | BOUTIQUE SPA,4.9,(17),Beauty salon,Berlin,berlin,Germany,,+49 30 20832116,http://www.oleberlin.de/
321,Obermaier,4.5,(168),Restaurant,Erkelenzdamm 17,berlin,Germany,Opens at 5:00 PM ·,+49 30 61656862,http://www.obermaier-kreuzberg.de/
73,Ohlala Beauty,4.8,(34),Beauty salon,Oranienburger Str. 91,berlin,Germany,,+49 30 45028008,http://www.ohlala-beauty-salon.de/
292,PP Royal Spray Tanning,4.5,(54),Beauty salon,Berlin,berlin,Germany,,+49 30 92257103,http://www.pproyal.de/
301,Parfümerie Douglas Berlin Mitte,4.0,(416),Beauty salon,"Grunerstraße, Alexanderpl. 20",berlin,Germany,Open until 6:00 PM ·,+49 30 25762099,https://www.douglas.de/Parf%C3%BCmerie/Berlin/0475/0002/vst.html
293,Parfümerie Douglas Berlin Mitte,4.2,(312),Beauty salon,Berlin,berlin,Germany,,+49 30 206156710,https://www.douglas.de/Parf%C3%BCmerie/Berlin/0414/0002/vst.html
158,Paulig Beautylounge,,,Beauty salon,Unter den Linden 16,berlin,Germany,,+49 30 20144610,http://paulig-beautylounge.com/
214,Pauline Haarsalon,4.9,(21),Hair salon,Erich-Weinert-Straße 55,berlin,Germany,,+49 30 47363770,
19,Penthouse111 Manuel Wester,4.3,(33),Beauty salon,Dresdener Str. 111,berlin,Germany,,+49 30 92283189,http://www.penthouse111.de/
314,Piano Salon Christophori,4.7,(346),Concert hall,Uferstraße 8-11,berlin,Germany,,,http://www.konzertfluegel.com/
100,Proud,4.8,(20),Hair salon,Niederbarnimstraße 9,berlin,Germany,,+49 30 49807952,https://www.facebook.com/pages/Friseur-Proud/127231857352346
267,ROHN.Berlin,5.0,(13),Hair salon,Berlin,berlin,Germany,,+49 30 85609319,http://www.rohn.berlin/
268,RYOKO,4.9,(23),Beauty salon,Berlin,berlin,Germany,,,http://ryoko-berlin.com/
330,Raven Barber Shop,5.0,(39),Barber shop,Rochstraße 16,berlin,Germany,Open until 8:00 PM ·,+49 177 4366789,https://raven-berlin.mytreatwell.de/
102,Reza Hair Berlin,4.8,(49),Hair salon,"Torstraße 37 Eingang Ecke, Straßburger Str.",berlin,Germany,Open until 7:00 PM ·,+49 30 40301160,https://www.rezahair.de/
255,Rockabilly Nails,5.0,(5),Nail salon,Berlin,berlin,Germany,,,
56,Rose Nails,4.0,(67),Nail salon,Rudi-Dutschke-Straße 18,berlin,Germany,,+49 30 25930670,https://www.facebook.com/rosenailsrudidutschke/
310,Roter Salon,4.7,(29),Night club,Rosa-Luxemburg-Platz,berlin,Germany,,,
245,Ruby Nails & Spa Berlin,5.0,(1),Nail salon,Berlin,berlin,Germany,,+49 176 77808888,https://ruby-nails-spa.mytreatwell.de/
291,S-thetic Berlin (Derma),4.1,(33),Skin care clinic,Berlin,berlin,Germany,Open until 9:00 PM ·,+49 30 28096272,https://s-thetic.de/de/berlin
318,SALON MOON,4.7,(3),Cultural center,Olivaer Pl. 12,berlin,Germany,,+49 176 57964443,http://salonmoon.de/
197,SKY-Nails Nagelstudios Berlin,4.4,(41),Nail salon,Berlin,berlin,Germany,,+49 30 39884368,http://sky-nails.de/
176,SKY-Nails Nagelstudios Berlin,4.4,(41),Nail salon,Jonasstraße 2,berlin,Germany,,+49 30 39884368,http://sky-nails.de/
60,Said Rubaii hair salon,4.5,(66),Hair salon,Karl-Liebknecht-Str. 21,berlin,Germany,,+49 30 22478760,http://www.saidrubaii.com/
313,Salon - Zur wilden Renate,3.6,(896),Night club,Alt-Stralau 70,berlin,Germany,,+49 30 25041426,http://www.renate.cc/
150,Salon Amaya,4.1,(16),Beauty salon,Transvaalstraße 1,berlin,Germany,,+49 30 55216699,
153,Salon Assil,4.4,(60),Hair salon,Rostocker Str. 1a,berlin,Germany,Open until 8:00 PM ·,+49 30 24321717,
144,Salon Atwi,4.7,(56),Hair salon,Nehringstraße 12,berlin,Germany,,+49 30 54491152,https://www.facebook.com/pages/category/Health-Spa/Salon-Atwi-176361772722130/
311,Salon Babette,4.1,(51),Bar,Karl-Marx-Allee 36,berlin,Germany,,+49 30 41207478,http://www.salonbabette.com/
94,Salon Beige,,,Hair salon,Auguststraße 83,berlin,Germany,,+49 30 27594051,http://www.salon-beige.de/
51,Salon Cocoon,4.1,(66),Beauty salon,Joachimsthaler Str. 33,berlin,Germany,,+49 30 39930242,http://www.bytolga-haluk.com/
317,Salon Dahlmann,4.2,(73),Art gallery,Marburger Str. 3,berlin,Germany,,+49 30 88725683,http://salon-dahlmann.de/
215,Salon Ebel Medizinische Fusspflege,4.4,(31),Beauty salon,Pücklerstraße 18,berlin,Germany,Open until 6:30 PM ·,+49 30 6123123,http://www.annette-ebel.de/
155,Salon Eisfeld,4.9,(28),Hair salon,Oppelner Str. 9,berlin,Germany,,+49 162 4206695,https://salon-eisfeld.de/
124,Salon Ercan,4.4,(36),Hair salon,Müllerstraße 156C,berlin,Germany,,+49 173 6337227,
240,Salon Gallery,,,Beauty salon,Berlin,berlin,Germany,,+49 1573 6627651,https://www.salongallery.berlin/contact/
225,Salon Haarfabrika,4.3,(113),Hair salon,Elsenstraße 106,berlin,Germany,Open until 7:00 PM ·,+49 30 53002950,http://www.haarfabrika.de/
324,Salon Halit Art,5.0,(5),Art gallery,Kreuzbergstraße 72,berlin,Germany,,+49 176 23768215,http://halit-art.de/
118,Salon Hamid Nosrati,4.2,(42),Hair salon,Kantstraße 69,berlin,Germany,,+49 30 82075902,https://salon-hamid-nosrati.business.site/
140,Salon Issam,4.6,(39),Hair salon,Braunschweiger Str. 53,berlin,Germany,,+49 30 22321425,
52,Salon Marwan,4.8,(40),Hair salon,Potsdamer Straße 155,berlin,Germany,,+49 176 80721441,
15,Salon NEW STYLE,4.4,(86),Beauty salon,Schönhauser Allee 115,berlin,Germany,,+49 30 407503,
49,Salon Nails,3.6,(29),Nail salon,Kastanienallee 22,berlin,Germany,,+49 30 84436265,
161,Salon Relax 63,4.7,(7),Hair salon,Alt-Moabit 86,berlin,Germany,,,
319,Salon Remise,4.6,(5),Cultural center,Am Treptower Park 28,berlin,Germany,,,http://salon-remise.de/wordpress/
166,Salon Rosenthaler,4.9,(11),Hair salon,Brunnenstraße 26,berlin,Germany,,+49 30 4497150,http://www.friseur-rosenthaler.de/
193,Salon Schmück,5.0,(1),Beauty salon,Berlin,berlin,Germany,,,https://www.facebook.com/pages/category/Bar/SALON-SCHM%C3%9CCK-117810458257841/
172,Salon Schmück,5.0,(1),Beauty salon,Skalitzer Str. 80,berlin,Germany,,,https://www.facebook.com/pages/category/Bar/SALON-SCHM%C3%9CCK-117810458257841/
327,Salon Stuttgart,,,Art gallery,Stuttgarter Str. 45,berlin,Germany,,+49 1573 5360673,http://salonstuttgart.com/
226,Salon Sucré,4.3,(60),Hair salon,Görlitzer Str. 32a,berlin,Germany,,+49 30 6122713,http://www.salonsucre.de/
80,"Salon Valentina, IPL, Kosmetikstudio Berlin, Friseur Berlin",4.5,(8),Hair salon,Wilhelmstraße 92,berlin,Germany,,+49 30 20619710,http://salon-valentina.com/
127,Salon Yasemin,4.9,(56),Hair salon,Maxstraße 6,berlin,Germany,,+49 30 4619481,
188,Salon by Göki - Gökmen Akgüner,4.5,(39),Hair salon,Beusselstraße 63,berlin,Germany,Open until 7:00 PM ·,+49 30 3915588,http://www.xn--salon-by-gki-ejb.de/
209,Salon by Göki - Gökmen Akgüner,4.5,(39),Hair salon,Berlin,berlin,Germany,Open until 7:00 PM ·,+49 30 3915588,http://www.xn--salon-by-gki-ejb.de/
93,Salon ohne Namen,4.6,(23),Beauty salon,Droysenstraße 3,berlin,Germany,,+49 30 3245563,http://www.salon-ohne-namen.de/
228,Salone 39,4.8,(37),Hair salon,Silvio-Meier-Straße,berlin,Germany,,+49 30 78992757,https://www.facebook.com/salone39berlino/
64,Sassoon Salon,4.4,(83),Hair salon,Schlüterstraße 38,berlin,Germany,Open until 6:15 PM ·,+49 30 8845000,http://www.sassoon-salon.de/berlin
280,Selected Olaplex Salon,5.0,(1),Hair salon,Berlin,berlin,Germany,,,
125,Semilac Akademie,4.9,(9),Nail salon,Berliner Allee 178,berlin,Germany,,+49 30 92371888,http://www.semilac.de/
290,"Senzera - Dauerhafte Haarentfernung, Waxing & Sugaring in Berlin-Mitte",4.2,(76),Hair removal service,Berlin,berlin,Germany,Open until 8:00 PM ·,+49 30 97894344,https://senzera.com/studios-preise/berlin-mitte/?utm_source=local&utm_medium=berlin_mitte&utm_campaign=mybusiness
62,Shift hairdressers Berlin,4.6,(56),Hair salon,Rosa-Luxemburg-Straße 3,berlin,Germany,Open until 8:00 PM ·,+49 30 28099777,http://www.shiftberlin.de/
38,Silk Emotions Berlin hairdresser and cosmetics,4.3,(55),Beauty salon,Weydemeyerstraße 1,berlin,Germany,,+49 30 2414787,http://www.silk-emotions.de/
331,Sprachsalon Berlin,4.7,(39),Language school,Weichselstraße 38,berlin,Germany,Open until 8:00 PM ·,+49 30 62732911,https://sprachsalon-berlin.de/
121,Star Nails,5.0,(3),Nail salon,Kantstraße 132,berlin,Germany,,+49 30 54710101,http://www.nagelstudio-24.de/naildesign-9813.html
37,Studio 358 - Nails Berlin,3.9,(88),Nail salon,Auguststraße 35,berlin,Germany,,+49 30 54773039,http://studio358.berlin/
55,Studio99,4.3,(33),Nail salon,Schliemannstraße 23a,berlin,Germany,,+49 30 27986591,https://studio99.mytreatwell.de/
299,Sultan Hamam Berlin,4.3,(446),Spa,Bülowstraße 56-57,berlin,Germany,,+49 30 21753375,http://www.sultanhamamberlin.de/
247,Sän Sabai,,,Beauty salon,Berlin,berlin,Germany,,,
322,TEE.SALON.IKI,5.0,(69),Tea house,Böckhstraße 50,berlin,Germany,Open until 6:00 PM ·,+49 30 54869969,http://www.teesaloniki.de/
30,THE BROWERY (KaDeWe),4.3,(30),Beauty salon,Tauentzienstraße 21 – 24,berlin,Germany,,+49 30 23623882,http://www.browery.com/
22,TONI&GUY Berlin Knesebeckstraße,4.1,(60),Hair salon,Knesebeckstraße 35,berlin,Germany,,+49 30 88912745,http://toniandguy.de/
91,TRÀ MY Beauty,2.9,(36),Nail salon,Kopernikusstraße 31,berlin,Germany,,+49 30 29779010,https://tra-my-nails.business.site/
47,The Banana'd Bouffant,4.8,(4),Hair salon,Möckernstraße 96,berlin,Germany,,+49 1577 2168546,
206,The Pauls Sisters GmbH,4.4,(78),Hair salon,Berlin,berlin,Germany,Open until 8:00 PM ·,+49 30 6939666,http://www.die-pauls-sisters.de/
185,The Pauls Sisters GmbH,4.4,(78),Hair salon,Chamissopl. 6,berlin,Germany,Open until 8:00 PM ·,+49 30 6939666,http://www.die-pauls-sisters.de/
78,Thu Nails,4.6,(47),Nail salon,Brüsseler Str. 50,berlin,Germany,,+49 30 55277999,https://thu-nails-beautiful.mytreatwell.de/
96,Thy Nails Spa,4.2,(44),Beauty salon,Grünberger Str. 22,berlin,Germany,,+49 30 55227212,http://www.thy-nails.com/
83,Tier-Beauty-Studio Berlin Teltow,,,Beauty salon,Stralauer Allee 5,berlin,Germany,,+49 180 5 762788 ·,
101,Tröndle Your hairdresser in KaDeWe,3.9,(39),Hair salon,"Tauentzienstr. 21-24 im KaDeWe, 3. Etage",berlin,Germany,,+49 30 2181017,http://www.essanelle.de/
86,UDJAT AESTHETICS,,,Beauty salon,Friedrichstraße 79,berlin,Germany,,,https://www.udjat-aesthetics.de/
72,USA Nails,4.1,(53),Nail salon,Kottbusser Damm 81,berlin,Germany,,+49 30 61625227,http://usa-nails.com/
17,VIKTOR LESKE MITTE,4.6,(211),Hair salon,Joachimstraße 8,berlin,Germany,Open until 8:00 PM ·,+49 30 27908487,https://www.instagram.com/viktor_leske_berlin/
142,VITADERMA Berlin Mitte,4.3,(4),Beauty salon,Am Zirkus 5,berlin,Germany,,+49 30 23948404,http://vita-derma.de/
109,Venus Nails,4.7,(39),Nail salon,Kottbusser Damm 7,berlin,Germany,,+49 1522 4059466,https://website-2884303951237910896134-nailsalon.business.site/
306,Victoria´s Beauty - Brazilian Waxing • Fußpflege,5.0,(2),Waxing hair removal service,Str. der Pariser Kommune 18a,berlin,Germany,,+49 1522 9224067,https://www.victoriasbeauty.de/
45,Violet Beauty Salon,4.4,(20),Beauty salon,Detmolder Str. 10,berlin,Germany,,+49 30 72297229,https://beauty-salon-violet.mytreatwell.de/
175,Visagio Golden Nails,2.6,(7),Nail salon,Prenzlauer Allee 46,berlin,Germany,,,
196,Visagio Golden Nails,2.6,(7),Nail salon,Berlin,berlin,Germany,,,
333,Volksbühne Berlin,4.5,"(1,024)",Performing arts theater,Linienstraße 227,berlin,Germany,,+49 30 24065777,http://www.volksbuehne.berlin/
220,Vu Cosmetics,4.6,(84),Facial spa,Friedrichstraße 130,berlin,Germany,,+49 30 89564330,http://www.vucosmetics.de/
122,WAX DICH SCHÖN Studio Berlin Mitte,4.1,(48),Beauty salon,Brunnenstraße 184,berlin,Germany,,+49 30 23922595,https://waxdichschoenmitte.mytreatwell.de/
25,WHEADON Wohlfühlen ist Hautsache,4.6,(63),Beauty salon,Steinstraße 17,berlin,Germany,Open until 6:00 PM ·,+49 30 52660621,http://www.wheadon.de/
308,Wax in the City - Waxing Berlin Stadtmitte,4.6,(32),Hair removal service,Kronenstraße 66,berlin,Germany,,+49 30 20074905,https://www.wax-in-the-city.com/waxing-berlin-stadtmitte
249,Wax in the City Berlin Mitte,4.2,(104),Hair removal service,Berlin,berlin,Germany,,+49 30 23456761,https://www.wax-in-the-city.com/waxing-berlin-mitte
279,Wax in the City Center,3.7,(6),Waxing hair removal service,Berlin,berlin,Germany,,+49 30 81452020,http://www.wax-in-the-city.com/
295,Waxing Company® Mitte,4.1,(103),Waxing hair removal service,Steinstraße 3,berlin,Germany,,+49 30 61629732,http://www.waxing-company.de/
266,Waxing Dream,4.4,(81),Waxing hair removal service,Berlin,berlin,Germany,,+49 30 69507566,http://www.waxing-dream.de/
320,Wein Salon,4.5,(76),Wine bar,Schreinerstraße 59,berlin,Germany,,+49 30 32660925,http://www.facebook.com/weinsalon
264,Wenta Kosmetik,,,Beauty salon,Berlin,berlin,Germany,,,https://wenta-kosmetik.mytreatwell.de/
205,Wild Hair,4.4,(125),Hair salon,Berlin,berlin,Germany,Open until 7:00 PM ·,+49 30 47372316,http://www.wild-hair-berlin.de/
184,Wild Hair,4.4,(125),Hair salon,Prenzlauer Allee 195A,berlin,Germany,Open until 7:00 PM ·,+49 30 47372316,http://www.wild-hair-berlin.de/
16,Wolfgang Zimmer,3.8,(21),Beauty salon,Rosenthaler Str. 36,berlin,Germany,,+49 30 8813206,http://www.wolfgangzimmer-friseur.de/
286,Yi-Spa,4.7,(90),Day spa,Berlin,berlin,Germany,,+49 30 28879665,http://www.yi-spa.com/
99,"Yvonne-B Manicure, Pedicure & Nail Design",4.4,(31),Nail salon,Schönhauser Allee 43A,berlin,Germany,,+49 172 1036643,http://www.yvonne-b.de/
141,ZauberbergHair,4.6,(54),Beauty salon,"Schönhauser Allee 47 U, Eberswalder Str.",berlin,Germany,,+49 30 98402617,https://zauberberg-hair.business.site/?utm_source=gmb&utm_medium=referral
315,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwjfs5_Tv5zpAhWE91EKHY9ABm0YABAAGgJ3cw&sig=AOD64_1EBqeUjRr9DYIu0a7vsbv5j7VXDA&adurl&rct=j&q&ctype=99
105,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwj25auDv5zpAhUVh9UKHe4wBwIYABAAGgJ3cw&sig=AOD64_3rMlCO8hq-WP2FEJUNT2UNvZVrPA&adurl&rct=j&q&ctype=99
63,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwiQ56L0vpzpAhWG4VEKHe30Dd4YABAAGgJ3cw&sig=AOD64_0Su4tlfSeg3RAPFxcn64x6jO7ggg&adurl&rct=j&q&ctype=99
84,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwi_tOb7vpzpAhUFhtUKHaggBigYABAAGgJ3cw&sig=AOD64_0yPUnqfKU6K66pG09vqFZ60qDVuA&adurl&rct=j&q&ctype=99
126,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwiXl9OKv5zpAhUGtNUKHSSIB8EYABAAGgJ3cw&sig=AOD64_2GsyDF3X1WcwrdCdwICGAX08A4_g&adurl&rct=j&q&ctype=99
168,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwiw44iSv5zpAhXFlNUKHcMSCjAYABAAGgJ3cw&sig=AOD64_1Nmlx2P30QLz_NoNw3RAGIAOJEPA&adurl&rct=j&q&ctype=99
210,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwi0u-uov5zpAhXV7lEKHRvMB78YABAAGgJ3cw&sig=AOD64_07_gz-WKAuij8DXhnd-CvAZNPRow&adurl&rct=j&q&ctype=99
21,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwiFv9fkvpzpAhWHhtUKHareCjgYABAAGgJ3cw&sig=AOD64_0T3sJVVCx9F51n4xoBgJsCbRB2Tg&adurl&rct=j&q&ctype=99
231,Ziya-Friseur,4.5,(46),Hair salon,Berlin,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwjZh9Wwv5zpAhWJhdUKHbUmCAQYABAAGgJ3cw&sig=AOD64_3LQo07tjNo00JpLiPLqA327bonxg&adurl&rct=j&q&ctype=99
273,Ziya-Friseur,4.5,(46),Hair salon,Berlin,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwjq3O3Av5zpAhVX-FEKHY9xD0EYABAAGgJ3cw&sig=AOD64_3nIZqHZv5y_hqUTdhgmPeY2f1ppA&adurl&rct=j&q&ctype=99
42,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwic6czsvpzpAhWY91EKHSZHAXAYABAAGgJ3cw&sig=AOD64_0szlZ9Fn8izpVQdmZ-s94hEU73Yw&adurl&rct=j&q&ctype=99
189,Ziya-Friseur,4.5,(46),Hair salon,Berlin,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwj9isWZv5zpAhXFu9UKHR2qCrAYABAAGgJ3cw&sig=AOD64_3xAqwQ-BGUbkb-PU5oY_Tz-rxG9w&adurl&rct=j&q&ctype=99
0,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwjD57jcvpzpAhVZh9UKHYYXCtQYABAAGgJ3cw&sig=AOD64_33gRfRvk2_aqDm-uZ5P_w-EpLj0A&adurl&rct=j&q&ctype=99
147,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwiw44iSv5zpAhXFlNUKHcMSCjAYABAAGgJ3cw&sig=AOD64_1Nmlx2P30QLz_NoNw3RAGIAOJEPA&adurl&rct=j&q&ctype=99
252,Ziya-Friseur,4.5,(46),Hair salon,Berlin,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwi1-I-4v5zpAhVZh9UKHYYXCtQYABAAGgJ3cw&sig=AOD64_1qjKFjg_uVZmCIdYA5NNpOSvStUA&adurl&rct=j&q&ctype=99
294,Ziya-Friseur,4.5,(46),Hair salon,Walter-Benjamin-Platz 6,berlin,Germany,Open until 7:00 PM ·,+49 30 8823050,https://www.google.com/aclk?sa=l&ai=DChcSEwjnydDKv5zpAhXY4VEKHYKSApcYABAAGgJ3cw&sig=AOD64_1KrkbcKtwwTWNzhaeSQRGOq8gK1w&adurl&rct=j&q&ctype=99
219,allegra - Nagelatelier,4.2,(14),Nail salon,Hausvogteipl. 12,berlin,Germany,,+49 30 20942730,http://allegra-nagelatelier.de/
134,beauty4times Breite Straße,,,Beauty salon,Breite Str. 31,berlin,Germany,,,
235,friseurladen,4.6,(10),Hair salon,Berlin,berlin,Germany,,+49 30 66306113,http://www.friseurladen-berlin.de/
248,icono Friseur,4.5,(151),Beauty salon,Berlin,berlin,Germany,Open until 8:00 PM ·,+49 30 28599209,http://friseur-berlin.icono.de/salon/hackescher-markt.html
14,icono Friseur,4.7,(163),Beauty salon,Charlottenstraße 59,berlin,Germany,Open until 8:00 PM ·,+49 30 20648595,http://friseur-berlin.icono.de/salon/quartier-205.html
1,icono germany GmbH,5.0,(9),Beauty salon,Linienstraße 152,berlin,Germany,Open until 6:00 PM ·,+49 30 3088160,http://www.icono.de/
146,iramasure,4.7,(153),Beauty salon,Winterfeldtstraße 13,berlin,Germany,Open until 8:00 PM ·,+49 30 34503066,https://www.iramasure.de/
113,mask berlin - HydraFacial,4.5,(38),Beauty salon,Ansbacher Str. 71,berlin,Germany,Open until 7:00 PM ·,+49 30 23629746,https://www.maskeberlin.de/
135,med & beauty,,,Beauty salon,Lichtenberger Str. 1,berlin,Germany,,+49 30 4273664,http://www.med-beauty-berlin.de/
195,mod's hair BASIC Berlin,4.1,(26),Hair salon,Berlin,berlin,Germany,,+49 30 26101832,http://www.modshair-basic-berlin.de/
174,mod's hair BASIC Berlin,4.1,(26),Hair salon,Monbijoupl.,berlin,Germany,,+49 30 26101832,http://www.modshair-basic-berlin.de/
68,nails & more,4.0,(37),Nail salon,Friedrichstraße 95,berlin,Germany,,+49 30 20653798,http://www.nagelstudio-berlin-mitte.de/
284,perfect skin Berlin,4.2,(47),Hair removal service,Berlin,berlin,Germany,,+49 30 46604277,http://www.perfectskin-berlin.de/
4,peter arnheim haare & makeup Berlin,4.8,(49),Beauty salon,Keithstraße 17,berlin,Germany,Open until 8:00 PM ·,+49 30 85407807,http://www.peterarnheim.de/
236,sleeping beauty,,,Beauty salon,Berlin,berlin,Germany,,+49 30 22908585,https://sleeping-beauty.kontrollfeld.com/
89,ticro.de,4.4,(113),Hair salon,Mulackstraße 3,berlin,Germany,,+49 30 55511488,
